seqid_t,std_seqid_t,seqid_t_t_half,std_seqid_t_t_half,t_half
0.6895851492881775,0.0032490831799805164,0.7062170505523682,0.0030349656008183956,97
0.6924769878387451,0.003245909931138158,0.7064749598503113,0.0030661006458103657,98
0.6946883201599121,0.003229742171242833,0.7087357044219971,0.0030620922334492207,99
0.691434383392334,0.0032507930882275105,0.7083241939544678,0.003051626728847623,100
0.6910831928253174,0.003260083496570587,0.7075833678245544,0.002994262147694826,101
0.6882188320159912,0.003214537398889661,0.7067548036575317,0.0029816501773893833,102
0.6934207081794739,0.0032522277906537056,0.7074736952781677,0.003029068699106574,103
0.6923671960830688,0.0032202599104493856,0.7062939405441284,0.0030265827663242817,104
0.6873353719711304,0.0032637808471918106,0.7058878540992737,0.0030464299488812685,105
0.6900515556335449,0.0032251225784420967,0.7069578170776367,0.0030288598500192165,106
0.6899582743644714,0.003280739998444915,0.7067219018936157,0.003046983852982521,107
0.6903972625732422,0.0032599030528217554,0.7035886645317078,0.0030684059020131826,108
0.6872475743293762,0.0032589298207312822,0.7041319012641907,0.003047185717150569,109
0.6877853274345398,0.003265188541263342,0.7053775191307068,0.003037144662812352,110
0.6860458254814148,0.003293029498308897,0.7035228610038757,0.00308591453358531,111
0.6922245025634766,0.003248589113354683,0.7066176533699036,0.0030640289187431335,112
0.6875384449958801,0.003299854462966323,0.7052348256111145,0.0030481000430881977,113
0.6915989518165588,0.003238316159695387,0.7067438960075378,0.0030469202902168036,114
0.6886633038520813,0.003272359725087881,0.7062115669250488,0.00306309899315238,115
0.6864354610443115,0.0033210471738129854,0.706250011920929,0.003085430944338441,116
0.6947431564331055,0.003273148788139224,0.7047410011291504,0.003073833417147398,117
0.6866330504417419,0.003249801928177476,0.7042142152786255,0.00302854273468256,118
0.6888553500175476,0.003210830967873335,0.7044556736946106,0.0030429763719439507,119
0.6924330592155457,0.003244054736569524,0.7036654949188232,0.0030666186939924955,120
0.6873793005943298,0.0033126568887382746,0.7044227123260498,0.003059148555621505,121
0.6895906925201416,0.003265112405642867,0.7048672437667847,0.003046463942155242,122
0.6906716227531433,0.00323540554381907,0.7050318121910095,0.003066352102905512,123
0.6879664063453674,0.003275132505223155,0.7051964402198792,0.0030356356874108315,124
0.6910338401794434,0.003236206481233239,0.7068590521812439,0.0030704764649271965,125
0.6917142271995544,0.003224915824830532,0.7071993350982666,0.0030502108857035637,126
0.6908472180366516,0.003221204737201333,0.7033088207244873,0.003086026757955551,127
0.6942164301872253,0.0032253223471343517,0.7058658599853516,0.003089737147092819,128
0.6930420994758606,0.0032253433018922806,0.7050263285636902,0.0030617977026849985,129
0.6900296211242676,0.0032330970279872417,0.7067767977714539,0.0030315080657601357,130
0.6910173892974854,0.0032245360780507326,0.7043788433074951,0.0030754264444112778,131
0.6944962739944458,0.003248928114771843,0.7056683897972107,0.0030662736389786005,132
0.6943809986114502,0.003235378535464406,0.7049055695533752,0.003071052022278309,133
0.691604495048523,0.003214117605239153,0.706046998500824,0.0030791866593062878,134
0.6921202540397644,0.0031788053456693888,0.7037093639373779,0.0030802981927990913,135
0.6874780654907227,0.0032739771995693445,0.704719066619873,0.00307490024715662,136
0.6929049491882324,0.0032116444781422615,0.7016736268997192,0.0030965011101216078,137
0.6901723146438599,0.0032299919985234737,0.7039234042167664,0.003063712501898408,138
0.6901613473892212,0.0032944909762591124,0.7035886645317078,0.0031153527088463306,139
0.6905509233474731,0.003269633511081338,0.7037478089332581,0.0030824728310108185,140
0.6898485422134399,0.003329375060275197,0.7026009559631348,0.0031030524987727404,141
0.6893602013587952,0.003290229942649603,0.7034624218940735,0.0030812937766313553,142
0.6898046135902405,0.003252545138821006,0.7017449736595154,0.0031014028936624527,143
0.6908362507820129,0.0032494759652763605,0.7018382549285889,0.0031087477691471577,144
0.6895851492881775,0.0032227777410298586,0.7027161717414856,0.003106834599748254,145
0.6885261535644531,0.003256497671827674,0.7011962532997131,0.003102110465988517,146
0.6873628497123718,0.003299625124782324,0.7008340358734131,0.0031089377589523792,147
0.6913630366325378,0.003243759274482727,0.7009822130203247,0.0031395149417221546,148
0.6888224482536316,0.003212893148884177,0.7011962532997131,0.003109354991465807,149
0.6889376640319824,0.003261761972680688,0.699215292930603,0.003142506582662463,150
0.6860678195953369,0.0032696968410164118,0.6996378302574158,0.003116549691185355,151
0.6855959296226501,0.003282823134213686,0.6980684399604797,0.0031248063314706087,152
0.6912477612495422,0.003279683878645301,0.6996927261352539,0.003135418752208352,153
0.686901867389679,0.0033258406911045313,0.6982989311218262,0.0031827352941036224,154
0.6858428716659546,0.0032905403058975935,0.6987324357032776,0.003165275789797306,155
0.6872256398200989,0.003344693686813116,0.6989848613739014,0.0031796139664947987,156
0.6887511014938354,0.0032520066015422344,0.6993141174316406,0.0031627679709345102,157
0.692389190196991,0.0032034304458647966,0.7002359628677368,0.0031357898842543364,158
0.6924934387207031,0.003246163483709097,0.7008230686187744,0.0031552137807011604,159
0.6904960870742798,0.0032677045091986656,0.6981726884841919,0.0031580571085214615,160
0.6878017783164978,0.0032815607264637947,0.6994403004646301,0.0031781380530446768,161
0.6864628791809082,0.003257851116359234,0.6960381865501404,0.0031513844151049852,162
0.6842789649963379,0.0032477956265211105,0.696575939655304,0.003143412759527564,163
0.6876426935195923,0.0033049548510462046,0.6963344812393188,0.0031854109838604927,164
0.6846301555633545,0.0033118983265012503,0.6943865418434143,0.0031714672222733498,165
0.6846575736999512,0.0032599426340311766,0.6958296895027161,0.0031569120474159718,166
0.6897937059402466,0.003243163460865617,0.6986885666847229,0.003171783173456788,167
0.6889102458953857,0.003264330793172121,0.6979861855506897,0.0031304501462727785,168
0.6925208568572998,0.003220746060833335,0.6979148387908936,0.0031432253308594227,169
0.6897113919258118,0.0032889137510210276,0.6993470191955566,0.0031222798861563206,170
0.6907923817634583,0.0032582907006144524,0.6998189091682434,0.0031612711027264595,171
0.6917636394500732,0.00327603449113667,0.700592577457428,0.003118569729849696,172
0.6900515556335449,0.0032876147888600826,0.6992043256759644,0.00317943817935884,173
0.6901229023933411,0.003242656122893095,0.6968008875846863,0.003152576508000493,174
0.6895741820335388,0.003239756217226386,0.6999945044517517,0.0031096586026251316,175
0.6876426935195923,0.0032521365210413933,0.6990945935249329,0.003159040817990899,176
0.6906606554985046,0.0032506524585187435,0.698979377746582,0.0031456449069082737,177
0.6891351938247681,0.003289734246209264,0.6970698237419128,0.0031662522815167904,178
0.694293200969696,0.00321974023245275,0.6989354491233826,0.0031379812862724066,179
0.6905179619789124,0.0032385187223553658,0.6988092660903931,0.003130662953481078,180
0.6929269433021545,0.0032089732121676207,0.6993250846862793,0.003144758054986596,181
0.6897771954536438,0.003248760476708412,0.6981891989707947,0.003190879477187991,182
0.6921970844268799,0.0032101457472890615,0.7012016773223877,0.003184923203662038,183
0.6914618015289307,0.003201682586222887,0.700153648853302,0.0031472977716475725,184
0.6949571967124939,0.0031791941728442907,0.70134437084198,0.003113826736807823,185
0.697223424911499,0.003198868129402399,0.7009438276290894,0.003136119106784463,186
0.6978599429130554,0.0031803655438125134,0.6995939612388611,0.003116781823337078,187
0.6921367049217224,0.003254554932937026,0.6980301141738892,0.003155653364956379,188
0.692608654499054,0.0031736455857753754,0.698024570941925,0.0031250391621142626,189
0.6955278515815735,0.00318578677251935,0.6997091770172119,0.003148608608171344,190
0.6970149278640747,0.003211244475096464,0.7010260820388794,0.00312616303563118,191
0.6955333352088928,0.0032204664312303066,0.7015528678894043,0.003132989862933755,192
0.694276750087738,0.0031915330328047276,0.7012181282043457,0.0031137606129050255,193
0.6961808800697327,0.0031818835996091366,0.7011523246765137,0.003144139889627695,194
0.7006474733352661,0.003172477940097451,0.7020577192306519,0.003116352017968893,195
0.6960052847862244,0.0032262131571769714,0.7016022801399231,0.0031531956046819687,196
0.6967954039573669,0.003182447049766779,0.7011687755584717,0.0031315991654992104,197
0.698194682598114,0.003210123162716627,0.7020741701126099,0.0031529185362160206,198
0.6945565938949585,0.0032649796921759844,0.7005158066749573,0.003193708136677742,199
0.6984745264053345,0.0032249358482658863,0.7006090879440308,0.003154225181788206,200
0.698024570941925,0.0031998457852751017,0.6991274952888489,0.003157819854095578,201
0.695061445236206,0.0032457541674375534,0.7003786563873291,0.0031727938912808895,202
0.6969655752182007,0.003209618851542473,0.7006200551986694,0.0031535003799945116,203
0.6985349059104919,0.0032528697047382593,0.7001755833625793,0.0031737289391458035,204
0.6980959177017212,0.003172434400767088,0.7027601003646851,0.003123208647593856,205
0.7003456950187683,0.003177068429067731,0.7016900777816772,0.003142477013170719,206
0.6943809986114502,0.003199823899194598,0.6986336708068848,0.003147427225485444,207
0.6945950388908386,0.0032474661711603403,0.7001097202301025,0.0031504950020462275,208
0.6953083872795105,0.0032119047828018665,0.700307309627533,0.0031196160707622766,209
0.6964167952537537,0.003211747156456113,0.6998134255409241,0.0031624468974769115,210
0.69426029920578,0.0031964655499905348,0.7001426815986633,0.0031580247450619936,211
0.6961259841918945,0.003184754867106676,0.6969161629676819,0.003167256247252226,212
0.6957089304924011,0.0032298672012984753,0.6985349059104919,0.003191471565514803,213
0.6967625021934509,0.0031878857407718897,0.6982769966125488,0.003165798494592309,214
0.6967295408248901,0.0031702921260148287,0.6989354491233826,0.003166266717016697,215
0.6976624131202698,0.003165661124512553,0.6991494297981262,0.0031588366255164146,216
0.6962796449661255,0.0031859641894698143,0.6980301141738892,0.003140871413052082,217
0.6953522562980652,0.0032407466787844896,0.6966582536697388,0.00319004338234663,218
0.6965539455413818,0.0032265300396829844,0.6971959471702576,0.0031845332123339176,219
0.6937609910964966,0.0032265991903841496,0.6963289976119995,0.0031878510490059853,220
0.69620281457901,0.003208687761798501,0.6962411999702454,0.0031941791530698538,221
