nsweeps,pearson,slope
230,0.9917324185371399,1.394025444984436
231,0.9920126795768738,1.3977770805358887
232,0.9920158386230469,1.3903241157531738
233,0.9920855760574341,1.393216848373413
234,0.992146372795105,1.3869812488555908
235,0.9920211434364319,1.3749140501022339
236,0.9922553300857544,1.378385066986084
237,0.9920864105224609,1.3744217157363892
238,0.9920132756233215,1.3722330331802368
239,0.9920955300331116,1.3724359273910522
240,0.9923875331878662,1.3794888257980347
241,0.9919600486755371,1.3840911388397217
242,0.9928299188613892,1.3867601156234741
243,0.9924588203430176,1.3867573738098145
244,0.9925024509429932,1.3887265920639038
245,0.9925957322120667,1.390259861946106
246,0.9923186898231506,1.3881301879882812
247,0.9922817945480347,1.3891490697860718
248,0.9922947883605957,1.385199785232544
249,0.9921301007270813,1.3828941583633423
250,0.99197918176651,1.3839114904403687
251,0.9917811751365662,1.3815611600875854
252,0.9921708703041077,1.3827273845672607
253,0.9922410249710083,1.385575294494629
254,0.9928423762321472,1.388617753982544
255,0.9926300644874573,1.3902238607406616
256,0.9926031231880188,1.3859020471572876
257,0.9930633306503296,1.377642273902893
258,0.9929509162902832,1.3806402683258057
259,0.9929981231689453,1.3715308904647827
260,0.9931798577308655,1.3767297267913818
261,0.9927620887756348,1.3837932348251343
262,0.9927459359169006,1.3746402263641357
263,0.9927588701248169,1.3771109580993652
264,0.992931604385376,1.391486644744873
265,0.9926949143409729,1.3974392414093018
266,0.992487907409668,1.3887319564819336
267,0.9923821091651917,1.3787821531295776
268,0.9924984574317932,1.38117516040802
269,0.9930066466331482,1.3757760524749756
270,0.9927361607551575,1.3833500146865845
271,0.9928572177886963,1.3896859884262085
272,0.9926777482032776,1.3816502094268799
273,0.992883563041687,1.3779054880142212
274,0.9925715327262878,1.3946375846862793
275,0.9927427768707275,1.3873577117919922
276,0.993087887763977,1.3832758665084839
277,0.9925452470779419,1.3892090320587158
278,0.9931396842002869,1.3867095708847046
279,0.9930568933486938,1.3940268754959106
280,0.993026077747345,1.3875250816345215
281,0.9930899143218994,1.3855524063110352
282,0.9926576018333435,1.39085054397583
283,0.9931923151016235,1.3834789991378784
284,0.9931485652923584,1.387477159500122
285,0.9929491281509399,1.3945823907852173
286,0.993461549282074,1.3898584842681885
287,0.9929720163345337,1.3907452821731567
288,0.9932214021682739,1.3911972045898438
289,0.9930243492126465,1.3990755081176758
290,0.9932883381843567,1.385223388671875
291,0.9930477142333984,1.3851045370101929
292,0.9932918548583984,1.3810981512069702
293,0.9930782318115234,1.3725190162658691
294,0.9935015439987183,1.3704522848129272
295,0.9934496283531189,1.3771369457244873
296,0.993226945400238,1.3874770402908325
297,0.9936644434928894,1.3842664957046509
298,0.9936243891716003,1.3694450855255127
299,0.9932268261909485,1.3831969499588013
300,0.9932733178138733,1.3732783794403076
301,0.9934250116348267,1.3721177577972412
302,0.9934244751930237,1.3764615058898926
303,0.9936004281044006,1.3625673055648804
304,0.9936044216156006,1.3663663864135742
305,0.9935480952262878,1.3685472011566162
306,0.9934777617454529,1.371847152709961
307,0.9935182929039001,1.3608005046844482
308,0.993516206741333,1.3592218160629272
309,0.9936233162879944,1.359330654144287
310,0.9935340285301208,1.3602279424667358
311,0.9937548637390137,1.3576254844665527
312,0.993391752243042,1.3610635995864868
313,0.9937101602554321,1.3647596836090088
314,0.9936832785606384,1.3607096672058105
315,0.9936397075653076,1.360638976097107
316,0.9937907457351685,1.3598312139511108
317,0.993785560131073,1.3642075061798096
318,0.9934230446815491,1.3595976829528809
319,0.9938584566116333,1.3637508153915405
320,0.9938701391220093,1.3608839511871338
321,0.9934860467910767,1.3555642366409302
322,0.9940728545188904,1.3533544540405273
323,0.9938721656799316,1.346077799797058
324,0.9936901330947876,1.354323148727417
325,0.9935203790664673,1.3525503873825073
326,0.9937986731529236,1.3588353395462036
327,0.9939079880714417,1.3577783107757568
328,0.9934347867965698,1.3405494689941406
329,0.9939071536064148,1.3443982601165771
330,0.9934172630310059,1.3559824228286743
331,0.9940685033798218,1.3624740839004517
332,0.9938344359397888,1.3482197523117065
333,0.9937008619308472,1.3573603630065918
334,0.9937010407447815,1.362894058227539
335,0.9933385252952576,1.359856367111206
336,0.9935402870178223,1.352936863899231
337,0.9937190413475037,1.3577178716659546
338,0.9935654401779175,1.36592435836792
339,0.9936969876289368,1.3644803762435913
340,0.9939287304878235,1.3622599840164185
341,0.9938571453094482,1.3577784299850464
342,0.9939256906509399,1.3505140542984009
343,0.9942523241043091,1.3470786809921265
344,0.9939503073692322,1.341841220855713
345,0.994118332862854,1.3370392322540283
346,0.994070291519165,1.3321106433868408
347,0.993681788444519,1.3357290029525757
348,0.9939519166946411,1.3274526596069336
349,0.9941319823265076,1.338434100151062
350,0.9944140911102295,1.3314987421035767
351,0.9941264390945435,1.3369344472885132
352,0.994044303894043,1.3396581411361694
353,0.9936845302581787,1.332069993019104
354,0.9942317605018616,1.3282583951950073
355,0.9942048192024231,1.3257215023040771
356,0.9941858649253845,1.3213996887207031
357,0.9940898418426514,1.32440185546875
358,0.9942870140075684,1.330906867980957
359,0.9942304491996765,1.3169270753860474
360,0.9944491982460022,1.326530933380127
361,0.9941185116767883,1.314867615699768
362,0.9944625496864319,1.3206464052200317
363,0.9942442774772644,1.3306498527526855
364,0.9940364956855774,1.324942946434021
365,0.9942920207977295,1.3234553337097168
366,0.994192361831665,1.3197263479232788
367,0.9940536022186279,1.3273134231567383
368,0.9942663908004761,1.3242847919464111
369,0.9945544004440308,1.3142324686050415
370,0.9943016171455383,1.3186708688735962
371,0.9942744970321655,1.3204169273376465
372,0.9941979050636292,1.3241040706634521
373,0.9943734407424927,1.32008957862854
374,0.9944037795066833,1.3232189416885376
375,0.9938702583312988,1.3219197988510132
376,0.994155764579773,1.3169159889221191
377,0.9942951798439026,1.3229916095733643
378,0.9939157366752625,1.3315250873565674
379,0.9938097596168518,1.3335063457489014
380,0.9945319294929504,1.3165905475616455
381,0.9941858649253845,1.316559910774231
382,0.9942288994789124,1.316904902458191
383,0.993881106376648,1.312375545501709
384,0.9942123293876648,1.3204768896102905
385,0.9942005276679993,1.3164831399917603
386,0.9939482808113098,1.31011164188385
387,0.993837833404541,1.3135634660720825
388,0.9945409297943115,1.3192657232284546
389,0.9943255186080933,1.3152328729629517
390,0.9945337176322937,1.3170287609100342
391,0.994159460067749,1.3151540756225586
392,0.9943716526031494,1.3180816173553467
393,0.9944630861282349,1.309314489364624
394,0.9940190315246582,1.3048971891403198
395,0.9943235516548157,1.3182199001312256
396,0.9947806000709534,1.3075498342514038
397,0.9944775700569153,1.3019362688064575
398,0.9940053820610046,1.2964195013046265
399,0.9940283894538879,1.2842857837677002
400,0.9941496849060059,1.279900074005127
401,0.9946470260620117,1.2901283502578735
402,0.9949097633361816,1.2893445491790771
403,0.9944989681243896,1.2897930145263672
404,0.9943606853485107,1.280348300933838
405,0.993913471698761,1.274354100227356
406,0.9943457245826721,1.2862319946289062
407,0.9943804144859314,1.2813770771026611
408,0.9941917061805725,1.2865781784057617
409,0.9948362112045288,1.2862211465835571
410,0.9944890737533569,1.282599925994873
411,0.9944775700569153,1.284106731414795
412,0.9944519400596619,1.2779473066329956
413,0.9940319061279297,1.2783111333847046
414,0.9942983984947205,1.2834010124206543
415,0.9943987131118774,1.287331461906433
416,0.9942970275878906,1.2774895429611206
417,0.9944095611572266,1.284989833831787
418,0.9942877292633057,1.2875605821609497
419,0.9943637847900391,1.279443383216858
420,0.9943486452102661,1.2786082029342651
421,0.9946277737617493,1.2825051546096802
422,0.9943645596504211,1.2729461193084717
423,0.9944984316825867,1.2726131677627563
424,0.9945974349975586,1.2761008739471436
425,0.9943230748176575,1.2826811075210571
426,0.9944062232971191,1.2791062593460083
427,0.9946661591529846,1.2784342765808105
428,0.9945887923240662,1.2726551294326782
429,0.9945687055587769,1.2807164192199707
430,0.9947883486747742,1.2708754539489746
431,0.9947571158409119,1.2651876211166382
432,0.9942517876625061,1.2644528150558472
433,0.9946867227554321,1.2622435092926025
434,0.9946445226669312,1.2637673616409302
435,0.9945554733276367,1.2590447664260864
436,0.9945534467697144,1.2619128227233887
437,0.9944166541099548,1.2699750661849976
438,0.994337260723114,1.271454930305481
439,0.9943263530731201,1.2714980840682983
440,0.9944316744804382,1.2678050994873047
441,0.9944387078285217,1.2526599168777466
442,0.9945032000541687,1.257028341293335
443,0.9943980574607849,1.258862018585205
444,0.9947882890701294,1.262630581855774
445,0.9946852326393127,1.2565749883651733
446,0.9947290420532227,1.2673259973526
447,0.9944557547569275,1.2599073648452759
448,0.994830310344696,1.2538765668869019
449,0.9948381781578064,1.2537161111831665
450,0.9945522546768188,1.267635464668274
451,0.9946409463882446,1.2584810256958008
452,0.9944838285446167,1.2575758695602417
453,0.9947426915168762,1.2641973495483398
454,0.9950246810913086,1.2541402578353882
455,0.9952097535133362,1.259577751159668
456,0.9948704838752747,1.2656587362289429
457,0.9945996999740601,1.2704123258590698
458,0.994597315788269,1.2603257894515991
459,0.9947167634963989,1.2616349458694458
460,0.9950616955757141,1.270670771598816
461,0.9944970011711121,1.2643905878067017
462,0.9947973489761353,1.2600955963134766
463,0.9944080114364624,1.258294939994812
464,0.9945514798164368,1.2521318197250366
465,0.9947922825813293,1.2452037334442139
466,0.9946730732917786,1.2476037740707397
467,0.9945821166038513,1.2446492910385132
468,0.9947249889373779,1.2386407852172852
469,0.9946091771125793,1.2454063892364502
470,0.9945101737976074,1.2347819805145264
471,0.9947202205657959,1.2401095628738403
472,0.9947165846824646,1.2462775707244873
473,0.9946664571762085,1.2416892051696777
474,0.9950335025787354,1.2385700941085815
475,0.9953412413597107,1.2291525602340698
476,0.9951789379119873,1.2225533723831177
477,0.9949228167533875,1.2308388948440552
478,0.99500572681427,1.2308051586151123
479,0.9947466850280762,1.2327052354812622
480,0.9945642948150635,1.2404054403305054
481,0.9942882657051086,1.2579407691955566
482,0.994547426700592,1.2490769624710083
483,0.9946937561035156,1.2444803714752197
484,0.994368314743042,1.2327983379364014
485,0.9945240020751953,1.2339067459106445
486,0.9942976236343384,1.2349450588226318
487,0.9943503737449646,1.238492488861084
488,0.9947158694267273,1.23063063621521
489,0.9949597716331482,1.218994379043579
490,0.9946967959403992,1.2218040227890015
491,0.9946960210800171,1.2236108779907227
492,0.9949367642402649,1.212142825126648
493,0.9948709011077881,1.2211748361587524
494,0.9952260851860046,1.2224931716918945
495,0.994489312171936,1.221643090248108
496,0.9946144819259644,1.2133312225341797
497,0.9948323965072632,1.2169407606124878
498,0.9949009418487549,1.2243282794952393
499,0.9947404265403748,1.219724178314209
500,0.9948083758354187,1.226120948791504
501,0.9949198365211487,1.2239997386932373
502,0.9948030710220337,1.2245264053344727
503,0.9949342012405396,1.2271487712860107
504,0.9949221014976501,1.223101019859314
505,0.9947170615196228,1.218269944190979
506,0.9945776462554932,1.2237051725387573
507,0.9950546026229858,1.2127918004989624
508,0.9949114322662354,1.2193783521652222
509,0.9946415424346924,1.2210423946380615
510,0.99491286277771,1.210256814956665
511,0.9953398108482361,1.2035744190216064
512,0.9948337078094482,1.201477289199829
513,0.9943712949752808,1.2161704301834106
514,0.9949368238449097,1.212834119796753
515,0.9947471618652344,1.2135063409805298
516,0.995208740234375,1.204810619354248
517,0.9948549270629883,1.207245111465454
518,0.9950018525123596,1.2081135511398315
519,0.9945747256278992,1.2118752002716064
520,0.9948205947875977,1.215425968170166
521,0.9951415657997131,1.2205435037612915
522,0.9950433969497681,1.218886137008667
523,0.9950642585754395,1.2211949825286865
524,0.9951459765434265,1.2165074348449707
525,0.9951088428497314,1.2167414426803589
526,0.9948217868804932,1.2115671634674072
527,0.9952136874198914,1.2076458930969238
528,0.9947124123573303,1.205778956413269
529,0.9949232339859009,1.209329605102539
530,0.9949001669883728,1.2068042755126953
531,0.9950478076934814,1.204115867614746
532,0.9950399994850159,1.2009258270263672
533,0.994852602481842,1.2117451429367065
534,0.9946084022521973,1.2093548774719238
535,0.9947919249534607,1.2194266319274902
536,0.9948082566261292,1.2125792503356934
537,0.9948990941047668,1.2114450931549072
538,0.994776725769043,1.2125465869903564
539,0.9948534965515137,1.2162213325500488
540,0.9949781894683838,1.2100692987442017
541,0.9950835704803467,1.1987251043319702
542,0.9947880506515503,1.1955747604370117
543,0.9943523406982422,1.196846842765808
544,0.9947848916053772,1.1921005249023438
545,0.9948107004165649,1.1934504508972168
546,0.994957447052002,1.2037569284439087
547,0.9948879480361938,1.2033836841583252
548,0.995280921459198,1.2004398107528687
549,0.9945679903030396,1.2011245489120483
550,0.9950042963027954,1.207788348197937
551,0.9948275089263916,1.2108511924743652
552,0.9951136708259583,1.210195541381836
553,0.9948618412017822,1.2021996974945068
554,0.9946452379226685,1.2032263278961182
555,0.9950634241104126,1.1977651119232178
556,0.9947444200515747,1.191609263420105
557,0.9949074387550354,1.1919065713882446
558,0.9950311183929443,1.1924917697906494
559,0.9951723217964172,1.190999984741211
560,0.9950453042984009,1.19118332862854
561,0.9951109886169434,1.1861833333969116
562,0.9950171709060669,1.1891897916793823
563,0.9953727126121521,1.1875778436660767
564,0.9952123165130615,1.1808403730392456
565,0.9947243928909302,1.1799298524856567
566,0.9951313734054565,1.187475323677063
567,0.994807779788971,1.180389642715454
568,0.9949502944946289,1.1925241947174072
569,0.9950523972511292,1.1931068897247314
570,0.9950368404388428,1.1797285079956055
571,0.9945059418678284,1.1833178997039795
572,0.9946748614311218,1.1789060831069946
573,0.9948282241821289,1.1870235204696655
574,0.9947827458381653,1.194183349609375
575,0.9949507117271423,1.1781437397003174
576,0.9949008226394653,1.1831111907958984
577,0.994659423828125,1.1851251125335693
578,0.9949612021446228,1.1820228099822998
579,0.9948281049728394,1.1757436990737915
580,0.9953129291534424,1.1867457628250122
581,0.9949225187301636,1.1745083332061768
582,0.9953014850616455,1.1822822093963623
583,0.9947893023490906,1.1748151779174805
584,0.9948434233665466,1.1703320741653442
585,0.9948555827140808,1.1746505498886108
586,0.9948166012763977,1.1706339120864868
587,0.9949839115142822,1.1676900386810303
588,0.9947654604911804,1.1720913648605347
589,0.9950641393661499,1.1720616817474365
590,0.9950218796730042,1.1739776134490967
591,0.9950109720230103,1.171223759651184
592,0.9950571656227112,1.173357367515564
593,0.9949457049369812,1.1796815395355225
594,0.994385838508606,1.1736299991607666
595,0.995073676109314,1.1677896976470947
596,0.9948713183403015,1.1671051979064941
597,0.995225727558136,1.1760857105255127
598,0.9951237440109253,1.1773152351379395
599,0.9949423670768738,1.169819712638855
600,0.9952120184898376,1.1716482639312744
601,0.9954231381416321,1.1649048328399658
602,0.9952251315116882,1.1660804748535156
603,0.9951923489570618,1.1777020692825317
604,0.9948057532310486,1.1801445484161377
605,0.9950184226036072,1.1828171014785767
606,0.9948700666427612,1.1658575534820557
607,0.9952529072761536,1.1711158752441406
608,0.9950302243232727,1.1618194580078125
609,0.995133101940155,1.1581127643585205
610,0.9948148727416992,1.1652034521102905
611,0.9951786398887634,1.1601667404174805
612,0.9949944615364075,1.1556658744812012
613,0.9954251646995544,1.160814642906189
614,0.9952868819236755,1.1617207527160645
615,0.9952256679534912,1.1601959466934204
616,0.9950637221336365,1.1559613943099976
617,0.9954052567481995,1.163203239440918
618,0.9954743981361389,1.163541555404663
619,0.9950988292694092,1.163487195968628
620,0.9950307607650757,1.1706037521362305
621,0.9953205585479736,1.171221375465393
622,0.9948832392692566,1.1673673391342163
623,0.9950864911079407,1.1655354499816895
624,0.9948683381080627,1.1700652837753296
625,0.9949873089790344,1.165634036064148
626,0.9954478144645691,1.16293203830719
627,0.9949887990951538,1.1556671857833862
628,0.9954007267951965,1.1669279336929321
629,0.9950472712516785,1.1571999788284302
630,0.9952501058578491,1.156819224357605
631,0.99531489610672,1.1566712856292725
632,0.9953567981719971,1.1578457355499268
633,0.994939386844635,1.1595438718795776
634,0.9952400326728821,1.1539992094039917
635,0.994977593421936,1.1597031354904175
636,0.9955216646194458,1.1473183631896973
637,0.994925320148468,1.1582930088043213
638,0.9951367974281311,1.154005527496338
639,0.995372474193573,1.1565675735473633
640,0.9951420426368713,1.1591763496398926
641,0.9951555728912354,1.1656402349472046
642,0.9953178763389587,1.163439393043518
643,0.9949694871902466,1.1634747982025146
644,0.9950658082962036,1.1543372869491577
645,0.9947941303253174,1.1473798751831055
646,0.9951257705688477,1.1493079662322998
647,0.994763970375061,1.1528817415237427
648,0.9953624606132507,1.1414148807525635
649,0.9950322508811951,1.1440335512161255
650,0.9951850771903992,1.1551625728607178
651,0.9947498440742493,1.148310661315918
652,0.9954689145088196,1.1495293378829956
653,0.995084285736084,1.1541690826416016
654,0.9953247308731079,1.1548230648040771
655,0.9952765107154846,1.1573833227157593
656,0.9951730370521545,1.1487935781478882
657,0.9953339099884033,1.1377332210540771
658,0.9950138926506042,1.1413620710372925
659,0.9949535131454468,1.1344232559204102
660,0.9952203631401062,1.1361340284347534
661,0.9951090216636658,1.140650749206543
662,0.9952275156974792,1.1547513008117676
663,0.9952118992805481,1.147091269493103
664,0.9954227209091187,1.133955717086792
665,0.9952916502952576,1.138120412826538
666,0.9952011704444885,1.143047571182251
667,0.9950323700904846,1.141358494758606
668,0.9951364994049072,1.1430902481079102
669,0.9952998161315918,1.1489444971084595
670,0.995277464389801,1.1520098447799683
671,0.9951363205909729,1.1457399129867554
672,0.9951935410499573,1.1458855867385864
673,0.9953235983848572,1.1409614086151123
674,0.9950680136680603,1.1429377794265747
675,0.9948646426200867,1.1367363929748535
676,0.9954360127449036,1.1427044868469238
677,0.99549800157547,1.1331474781036377
678,0.9953093528747559,1.1317074298858643
679,0.9957242012023926,1.140176773071289
680,0.9950314164161682,1.134149432182312
681,0.9949511885643005,1.133973240852356
682,0.9951454401016235,1.124413251876831
683,0.9950456619262695,1.1239211559295654
684,0.9950917959213257,1.1253904104232788
685,0.9953204989433289,1.1212306022644043
686,0.9951508045196533,1.1294540166854858
687,0.9949064254760742,1.1341241598129272
688,0.9954571723937988,1.1291698217391968
689,0.995429515838623,1.1229361295700073
690,0.9947727918624878,1.1233261823654175
691,0.9949118494987488,1.116803526878357
692,0.994607150554657,1.117823839187622
693,0.9953077435493469,1.11947500705719
694,0.9954370856285095,1.1223241090774536
695,0.9955192804336548,1.1099618673324585
696,0.9952171444892883,1.115578055381775
697,0.995011568069458,1.1112687587738037
698,0.9950398802757263,1.1138226985931396
699,0.9952273964881897,1.1122223138809204
700,0.9950764775276184,1.1254453659057617
701,0.9949493408203125,1.1191506385803223
702,0.995114803314209,1.1106655597686768
703,0.9953117966651917,1.107332468032837
704,0.995171070098877,1.0989469289779663
705,0.9950363039970398,1.1058216094970703
706,0.9951799511909485,1.1056097745895386
707,0.9954743981361389,1.1060295104980469
708,0.9953435063362122,1.1188212633132935
709,0.9954437613487244,1.1154855489730835
